date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,17908.0,280.0,17908.0,17908.0,17908.0,17908.0
2018-01-02 09:20:00,17995.25925925926,162.0,18032.0,18032.0,17936.0,17936.0
2018-01-02 09:25:00,18004.78397595971,23627.0,18000.0,18050.0,18000.0,18000.0
2018-01-02 09:30:00,18000.501528998244,56900.0,18000.0,18020.0,17988.0,18000.0
2018-01-02 09:35:00,18001.491425958386,13121.0,18000.0,18090.0,17975.0,18000.0
2018-01-02 09:40:00,18004.390178894108,22136.0,17986.0,18041.0,17978.0,18029.0
2018-01-02 09:45:00,17995.656423546836,2701.0,17995.0,17997.0,17994.0,17994.0
2018-01-02 09:50:00,17976.633676092544,7780.0,17984.0,17984.0,17940.0,17940.0
2018-01-02 09:55:00,17974.356907333713,8795.0,17971.0,17980.0,17970.0,17980.0
2018-01-02 10:00:00,17987.489098003214,8714.0,17980.0,18000.0,17974.0,18000.0
2018-01-02 10:05:00,17981.966973713774,4451.0,17999.0,17999.0,17973.0,17993.0
2018-01-02 10:10:00,17961.11641509434,10600.0,17928.0,17988.0,17927.0,17980.0
2018-01-02 10:15:00,17996.61097932904,17706.0,17987.0,18004.0,17979.0,17991.0
2018-01-02 10:20:00,17993.87210095498,2932.0,17991.0,17996.0,17991.0,17995.0
2018-01-02 10:25:00,17997.896142219663,27788.0,17991.0,18045.0,17981.0,18045.0
2018-01-02 10:30:00,18049.398984598112,40969.0,18026.0,18062.0,18002.0,18035.0
2018-01-02 10:35:00,18031.178529948564,6027.0,18033.0,18040.0,18005.0,18029.0
2018-01-02 10:40:00,18017.783101682515,2734.0,18010.0,18029.0,18010.0,18012.0
2018-01-02 10:45:00,18035.44262564327,54798.0,18025.0,18068.0,18000.0,18056.0
2018-01-02 10:50:00,18053.40012501872,153577.0,18055.0,18075.0,18047.0,18074.0
2018-01-02 10:55:00,18062.55723112368,19098.0,18073.0,18073.0,18051.0,18059.0
2018-01-02 11:00:00,18051.0642047532,41025.0,18054.0,18060.0,18044.0,18044.0
2018-01-02 11:05:00,18009.877461706783,2742.0,18044.0,18044.0,18008.0,18009.0
2018-01-02 11:10:00,18001.891489880516,12303.0,18025.0,18029.0,17951.0,17951.0
2018-01-02 11:15:00,17914.395017210292,6101.0,17865.0,17926.0,17865.0,17925.0
2018-01-02 11:20:00,17904.702702702703,3589.0,17921.0,17921.0,17863.0,17863.0
2018-01-02 11:25:00,17882.748747315676,6985.0,17888.0,17916.0,17852.0,17854.0
2018-01-02 11:30:00,17867.68244575937,5577.0,17868.0,17869.0,17863.0,17863.0
2018-01-02 11:35:00,17878.13978573525,13628.0,17863.0,17914.0,17863.0,17883.0
2018-01-02 11:40:00,17851.408291201446,112939.0,17873.0,17883.0,17844.0,17879.0
2018-01-02 11:45:00,17840.162799740763,7715.0,17871.0,17871.0,17821.0,17823.0
2018-01-02 11:50:00,17856.336265709157,11140.0,17826.0,17891.0,17826.0,17882.0
2018-01-02 11:55:00,17899.09231373576,15274.0,17884.0,17909.0,17884.0,17896.0
2018-01-02 12:00:00,17840.79661795791,10881.0,17896.0,17896.0,17790.0,17824.0
2018-01-02 12:05:00,17738.575261604507,3727.0,17824.0,17824.0,17696.0,17746.0
2018-01-02 12:10:00,17785.33058008165,21066.0,17754.0,17843.0,17749.0,17817.0
2018-01-02 12:15:00,17861.644818119425,8742.0,17825.0,17896.0,17825.0,17883.0
2018-01-02 12:20:00,17891.88639687957,24612.0,17887.0,17900.0,17883.0,17890.0
2018-01-02 12:25:00,17874.370973536104,8351.0,17761.0,17892.0,17761.0,17837.0
2018-01-02 12:30:00,17872.623492852705,8045.0,17882.0,17885.0,17847.0,17885.0
2018-01-02 12:35:00,17893.990498656705,15261.0,17885.0,17924.0,17874.0,17924.0
2018-01-02 12:40:00,17927.608907216494,24250.0,17932.0,18000.0,17900.0,17997.0
2018-01-02 12:45:00,17978.829834254142,2715.0,17997.0,17997.0,17970.0,17991.0
2018-01-02 12:50:00,17985.924831904736,38966.0,17970.0,18020.0,17938.0,17938.0
2018-01-02 12:55:00,17955.191412281743,16838.0,17922.0,17989.0,17920.0,17974.0
2018-01-02 13:00:00,17904.665431746937,3509.0,17941.0,17948.0,17857.0,17911.0
