date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,25295.442542787285,409.0,25251.0,25300.0,25251.0,25300.0
2018-01-02 09:20:00,25422.461312438787,5105.0,25347.0,25510.0,25347.0,25443.0
2018-01-02 09:25:00,25463.476644074006,5459.0,25466.0,25466.0,25344.0,25344.0
2018-01-02 09:30:00,25360.42755344418,842.0,25361.0,25361.0,25359.0,25359.0
2018-01-02 09:35:00,25305.729797583557,6373.0,25431.0,25431.0,25248.0,25313.0
2018-01-02 09:40:00,25296.397533908756,4055.0,25240.0,25353.0,25226.0,25350.0
2018-01-02 09:45:00,25289.17182130584,873.0,25260.0,25310.0,25260.0,25289.0
2018-01-02 09:50:00,25310.94971320814,12727.0,25288.0,25400.0,25287.0,25337.0
2018-01-02 09:55:00,25289.001862197394,8055.0,25306.0,25369.0,25254.0,25369.0
2018-01-02 10:00:00,25316.658040758677,19824.0,25288.0,25400.0,25226.0,25366.0
2018-01-02 10:05:00,25288.29449484634,21053.0,25340.0,25344.0,25133.0,25134.0
2018-01-02 10:10:00,25136.486222222222,6750.0,25167.0,25197.0,25121.0,25121.0
2018-01-02 10:15:00,25060.752623430242,5813.0,25138.0,25138.0,25021.0,25094.0
2018-01-02 10:20:00,25108.307143783222,15426.0,25083.0,25178.0,25074.0,25175.0
2018-01-02 10:25:00,25065.002016264534,14879.0,25114.0,25138.0,25009.0,25009.0
2018-01-02 10:30:00,25016.53788989434,19781.0,25050.0,25057.0,24943.0,24943.0
2018-01-02 10:35:00,25002.0,1100.0,25000.0,25022.0,25000.0,25022.0
2018-01-02 10:40:00,25029.13786997217,15812.0,25022.0,25061.0,25003.0,25003.0
2018-01-02 10:45:00,24973.274509803923,1020.0,24982.0,24992.0,24957.0,24992.0
2018-01-02 10:50:00,24962.414254289484,11365.0,24971.0,24990.0,24956.0,24956.0
2018-01-02 10:55:00,24925.51010359381,15638.0,24984.0,24984.0,24909.0,24911.0
2018-01-02 11:00:00,24918.573078920042,23112.0,24913.0,24938.0,24900.0,24915.0
2018-01-02 11:05:00,24912.06029768086,14445.0,24914.0,24939.0,24902.0,24939.0
