date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,,,,,,
2018-01-02 09:20:00,42432.339622641506,1802.0,42370.0,42466.0,42370.0,42466.0
2018-01-02 09:25:00,42363.95905172414,2320.0,42302.0,42543.0,42302.0,42543.0
2018-01-02 09:30:00,42536.64860681115,1292.0,42437.0,42544.0,42437.0,42544.0
2018-01-02 09:35:00,42497.523050409305,4642.0,42459.0,42509.0,42453.0,42507.0
2018-01-02 09:40:00,42542.5679065744,2312.0,42542.0,42544.0,42539.0,42544.0
2018-01-02 09:45:00,42526.212480660135,1939.0,42541.0,42544.0,42449.0,42449.0
2018-01-02 09:50:00,42440.72789699571,1165.0,42400.0,42444.0,42400.0,42444.0
2018-01-02 09:55:00,42405.49039548023,885.0,42447.0,42497.0,42342.0,42497.0
2018-01-02 10:00:00,42437.0,226.0,42437.0,42437.0,42437.0,42437.0
2018-01-02 10:05:00,42497.944444444445,486.0,42499.0,42544.0,42450.0,42544.0
2018-01-02 10:10:00,42482.167076167076,1221.0,42500.0,42500.0,42476.0,42476.0
2018-01-02 10:15:00,42496.7612533098,2266.0,42475.0,42538.0,42442.0,42473.0
2018-01-02 10:20:00,42514.08819672131,6100.0,42508.0,42609.0,42473.0,42609.0
2018-01-02 10:25:00,42607.3331643002,3944.0,42592.0,42647.0,42588.0,42588.0
2018-01-02 10:30:00,42564.18740515933,2636.0,42586.0,42586.0,42531.0,42534.0
2018-01-02 10:35:00,42504.64661654135,1862.0,42533.0,42599.0,42489.0,42599.0
2018-01-02 10:40:00,42515.50677966102,4130.0,42550.0,42550.0,42486.0,42486.0
2018-01-02 10:45:00,42460.31394503417,6877.0,42511.0,42511.0,42430.0,42440.0
2018-01-02 10:50:00,42429.52238292011,5808.0,42440.0,42440.0,42365.0,42426.0
2018-01-02 10:55:00,42415.72799646174,4522.0,42425.0,42426.0,42394.0,42394.0
2018-01-02 11:00:00,42305.03853244838,5424.0,42390.0,42393.0,42239.0,42239.0
2018-01-02 11:05:00,42242.6265839849,3709.0,42314.0,42316.0,42199.0,42206.0
2018-01-02 11:10:00,42176.681043778306,4637.0,42206.0,42207.0,42132.0,42132.0
2018-01-02 11:15:00,42080.296412556054,2230.0,42100.0,42100.0,42006.0,42006.0
2018-01-02 11:20:00,42052.681301811484,3257.0,42084.0,42085.0,42032.0,42085.0
2018-01-02 11:25:00,42042.42198621625,8851.0,42041.0,42093.0,42000.0,42093.0
2018-01-02 11:30:00,42090.32059575748,6647.0,42098.0,42098.0,42078.0,42083.0
2018-01-02 11:35:00,42097.06292056279,11443.0,42098.0,42115.0,42086.0,42086.0
2018-01-02 11:40:00,42080.96117078939,10147.0,42085.0,42087.0,42079.0,42080.0
2018-01-02 11:45:00,42076.56921212121,4125.0,42080.0,42106.0,42023.0,42023.0
