date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,45799.657342657345,286.0,45800.0,45800.0,45799.0,45799.0
2018-01-02 09:20:00,45728.423410404626,692.0,45500.0,45792.0,45500.0,45786.0
2018-01-02 09:25:00,45665.299568965514,464.0,45783.0,45783.0,45642.0,45782.0
2018-01-02 09:30:00,,,,,,
2018-01-02 09:35:00,45575.18620689655,290.0,45500.0,45767.0,45500.0,45765.0
2018-01-02 09:40:00,45725.382978723406,752.0,45500.0,45746.0,45500.0,45745.0
2018-01-02 09:45:00,45542.954954954956,111.0,45680.0,45680.0,45500.0,45676.0
2018-01-02 09:50:00,45575.11096537251,3812.0,45500.0,45643.0,45498.0,45602.0
2018-01-02 09:55:00,45597.42216358839,758.0,45599.0,45600.0,45596.0,45596.0
2018-01-02 10:00:00,45614.093596059116,609.0,45596.0,45649.0,45596.0,45616.0
2018-01-02 10:05:00,45525.89259645464,959.0,45616.0,45616.0,45392.0,45585.0
2018-01-02 10:10:00,45565.569030860854,1847.0,45579.0,45629.0,45507.0,45593.0
2018-01-02 10:15:00,45554.83194444444,720.0,45555.0,45556.0,45554.0,45554.0
2018-01-02 10:20:00,45549.872785829306,621.0,45551.0,45552.0,45532.0,45532.0
2018-01-02 10:25:00,45519.956043956045,273.0,45516.0,45521.0,45516.0,45516.0
2018-01-02 10:30:00,45500.70918367347,1176.0,45503.0,45503.0,45500.0,45502.0
2018-01-02 10:35:00,45542.444304594086,3178.0,45502.0,45584.0,45502.0,45580.0
2018-01-02 10:40:00,45507.49922587304,5813.0,45558.0,45558.0,45500.0,45500.0
2018-01-02 10:45:00,45510.01753926701,3820.0,45500.0,45527.0,45500.0,45523.0
2018-01-02 10:50:00,45512.00716064757,3212.0,45522.0,45523.0,45499.0,45519.0
2018-01-02 10:55:00,45388.154013015184,461.0,45435.0,45435.0,45378.0,45430.0
2018-01-02 11:00:00,45386.56391437309,1635.0,45401.0,45401.0,45379.0,45393.0
2018-01-02 11:05:00,45301.46126401631,1962.0,45307.0,45344.0,45177.0,45179.0
2018-01-02 11:10:00,45187.19639639639,1665.0,45179.0,45224.0,45144.0,45194.0
2018-01-02 11:15:00,45121.66809421842,2802.0,45176.0,45194.0,45078.0,45097.0
2018-01-02 11:20:00,45077.876204595996,1349.0,45078.0,45087.0,45072.0,45078.0
2018-01-02 11:25:00,44994.11344770338,5421.0,44984.0,45108.0,44952.0,45108.0
2018-01-02 11:30:00,45083.70978520287,2095.0,45053.0,45108.0,45053.0,45083.0
2018-01-02 11:35:00,45164.761845386536,4010.0,45108.0,45217.0,45108.0,45172.0
2018-01-02 11:40:00,45156.78818565401,1185.0,45155.0,45171.0,45154.0,45155.0
2018-01-02 11:45:00,45132.35081225581,4863.0,45119.0,45155.0,45119.0,45155.0
2018-01-02 11:50:00,45167.75203252032,1230.0,45155.0,45177.0,45155.0,45177.0
2018-01-02 11:55:00,45172.78801402614,3137.0,45156.0,45237.0,45156.0,45237.0
2018-01-02 12:00:00,45282.52440850554,6678.0,45237.0,45311.0,45228.0,45294.0
