date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,14499.0,50.0,14499.0,14499.0,14499.0,14499.0
2018-01-02 09:20:00,14503.45697185377,6182.0,14496.0,14561.0,14493.0,14540.0
2018-01-02 09:25:00,14492.071185286104,2936.0,14540.0,14540.0,14484.0,14484.0
2018-01-02 09:30:00,14504.750735603195,2379.0,14528.0,14529.0,14497.0,14497.0
2018-01-02 09:35:00,14485.83287062743,1801.0,14497.0,14497.0,14465.0,14489.0
2018-01-02 09:40:00,14470.46475409836,2440.0,14447.0,14522.0,14401.0,14522.0
2018-01-02 09:45:00,14509.16747337851,1033.0,14510.0,14510.0,14508.0,14508.0
2018-01-02 09:50:00,,,,,,
2018-01-02 09:55:00,14496.042836041359,1354.0,14502.0,14502.0,14495.0,14495.0
2018-01-02 10:00:00,14494.57964212379,3409.0,14494.0,14508.0,14477.0,14477.0
2018-01-02 10:05:00,14488.601449275362,1242.0,14478.0,14489.0,14478.0,14489.0
2018-01-02 10:10:00,14476.163952269611,24806.0,14481.0,14481.0,14433.0,14446.0
2018-01-02 10:15:00,14473.131530043362,4843.0,14446.0,14503.0,14446.0,14503.0
2018-01-02 10:20:00,14511.105399408283,5408.0,14511.0,14532.0,14504.0,14509.0
2018-01-02 10:25:00,14521.771799628943,1617.0,14516.0,14525.0,14516.0,14525.0
2018-01-02 10:30:00,14545.560870665655,3951.0,14537.0,14565.0,14537.0,14548.0
2018-01-02 10:35:00,14571.346206896551,7975.0,14565.0,14586.0,14559.0,14581.0
2018-01-02 10:40:00,14587.71994965387,20657.0,14570.0,14607.0,14568.0,14593.0
2018-01-02 10:45:00,14618.044836716681,5665.0,14625.0,14633.0,14607.0,14608.0
2018-01-02 10:50:00,14569.221662468513,1191.0,14594.0,14594.0,14567.0,14567.0
2018-01-02 10:55:00,14535.149887196842,7092.0,14537.0,14543.0,14519.0,14543.0
2018-01-02 11:00:00,14535.364032594278,5277.0,14548.0,14548.0,14508.0,14508.0
2018-01-02 11:05:00,14503.29942418426,1042.0,14503.0,14504.0,14503.0,14504.0
2018-01-02 11:10:00,14480.056797583082,6620.0,14499.0,14500.0,14444.0,14453.0
2018-01-02 11:15:00,14459.60831076859,9602.0,14452.0,14463.0,14452.0,14463.0
2018-01-02 11:20:00,14471.367308213608,11067.0,14477.0,14478.0,14438.0,14438.0
2018-01-02 11:25:00,14433.171388597411,5718.0,14433.0,14439.0,14417.0,14439.0
2018-01-02 11:30:00,14427.0,2648.0,14427.0,14427.0,14427.0,14427.0
2018-01-02 11:35:00,14436.279759669545,2663.0,14427.0,14445.0,14427.0,14445.0
2018-01-02 11:40:00,14429.330445544554,4848.0,14436.0,14436.0,14420.0,14420.0
2018-01-02 11:45:00,14406.462440063931,5631.0,14402.0,14418.0,14402.0,14407.0
2018-01-02 11:50:00,14418.044387537346,2343.0,14419.0,14420.0,14407.0,14407.0
2018-01-02 11:55:00,14386.814805194805,15400.0,14407.0,14409.0,14360.0,14378.0
2018-01-02 12:00:00,14366.091973070948,19310.0,14377.0,14381.0,14315.0,14315.0
2018-01-02 12:05:00,14325.681630404848,10893.0,14317.0,14329.0,14317.0,14328.0
2018-01-02 12:10:00,14330.029627578568,14446.0,14322.0,14364.0,14321.0,14332.0
2018-01-02 12:15:00,14342.660561370123,4204.0,14340.0,14345.0,14340.0,14345.0
2018-01-02 12:20:00,14353.648099260823,11364.0,14358.0,14358.0,14340.0,14351.0
2018-01-02 12:25:00,14352.941467122768,13155.0,14348.0,14357.0,14348.0,14352.0
