date,vwap,volume,open,high,low,close
2018-01-02 09:15:00,25283.0,40.0,25283.0,25283.0,25283.0,25283.0
2018-01-02 09:20:00,25492.285714285714,14.0,25292.0,25510.0,25292.0,25510.0
2018-01-02 09:25:00,,,,,,
2018-01-02 09:30:00,25680.520443520443,2886.0,25499.0,25849.0,25499.0,25630.0
2018-01-02 09:35:00,25680.398602878915,4724.0,25802.0,25808.0,25612.0,25612.0
2018-01-02 09:40:00,,,,,,
2018-01-02 09:45:00,25479.28141783029,1862.0,25610.0,25610.0,25406.0,25598.0
2018-01-02 09:50:00,25497.03885135135,1776.0,25540.0,25541.0,25457.0,25467.0
2018-01-02 09:55:00,25454.103547459254,7301.0,25403.0,25548.0,25397.0,25546.0
2018-01-02 10:00:00,25525.72913466462,1953.0,25530.0,25550.0,25513.0,25514.0
2018-01-02 10:05:00,25478.066133108678,9496.0,25503.0,25514.0,25433.0,25433.0
2018-01-02 10:10:00,25526.34264293953,12138.0,25449.0,25592.0,25449.0,25588.0
2018-01-02 10:15:00,25719.61757481313,37861.0,25588.0,25856.0,25581.0,25675.0
2018-01-02 10:20:00,25760.43913398693,12240.0,25771.0,25799.0,25699.0,25740.0
2018-01-02 10:25:00,25830.923398058254,10300.0,25786.0,25900.0,25744.0,25873.0
2018-01-02 10:30:00,25897.659880871597,13263.0,25926.0,25926.0,25791.0,25889.0
2018-01-02 10:35:00,25919.515486725664,11300.0,25905.0,25973.0,25856.0,25856.0
2018-01-02 10:40:00,25882.993321346006,3893.0,25863.0,25900.0,25863.0,25870.0
2018-01-02 10:45:00,25945.01314596555,13236.0,25898.0,25999.0,25872.0,25970.0
2018-01-02 10:50:00,25975.979140925938,13759.0,25970.0,25995.0,25913.0,25968.0
2018-01-02 10:55:00,25972.605867346938,8624.0,25985.0,25999.0,25954.0,25974.0
2018-01-02 11:00:00,25983.6925697529,23189.0,25999.0,26000.0,25907.0,25932.0
2018-01-02 11:05:00,25961.40239605356,4257.0,25967.0,25975.0,25950.0,25956.0
2018-01-02 11:10:00,25856.441897329594,8201.0,25927.0,25927.0,25806.0,25806.0
2018-01-02 11:15:00,25789.5398686075,7763.0,25806.0,25862.0,25769.0,25862.0
2018-01-02 11:20:00,25833.180390865175,9108.0,25844.0,25855.0,25825.0,25827.0
2018-01-02 11:25:00,25826.17397090135,11272.0,25827.0,25834.0,25823.0,25834.0
2018-01-02 11:30:00,25827.061547197834,22893.0,25834.0,25850.0,25809.0,25833.0
2018-01-02 11:35:00,25822.019347157457,10079.0,25832.0,25832.0,25816.0,25824.0
2018-01-02 11:40:00,25829.66323806533,25472.0,25817.0,25850.0,25810.0,25843.0
2018-01-02 11:45:00,25847.480994838104,8524.0,25846.0,25857.0,25842.0,25842.0
